time,voltage1,voltage2,voltage3,voltage4,voltage5,current1,current2,current3,current4,current5
674.7,-70.55664063,-70.61767578,-70.40405273,-70.34301758,-70.25146484,0,0,0,0,0
674.75,-70.55664063,-70.64819336,-70.37353516,-70.40405273,-70.28198242,0,0,0,0,0
674.8,-70.55664063,-70.55664063,-70.40405273,-70.40405273,-70.3125,0,0,0,0,0
674.85,-70.52612305,-70.61767578,-70.46508789,-70.34301758,-70.3125,0,0,0,0,0
674.9,-70.55664063,-70.61767578,-70.40405273,-70.34301758,-70.28198242,0,0,0,0,0
674.95,-70.5871582,-70.5871582,-70.34301758,-70.34301758,-70.25146484,0,0,0,0,0
675,-70.55664063,-70.5871582,-70.40405273,-70.34301758,-70.25146484,0,0,0,0,0
675.05,-70.52612305,-70.52612305,-70.37353516,-70.37353516,-70.28198242,0,0,0,0,0
675.1,-70.5871582,-70.55664063,-70.43457031,-70.37353516,-70.34301758,0,0,0,0,0
675.15,-70.5871582,-70.55664063,-70.43457031,-70.34301758,-70.25146484,0,0,0,0,0
675.2,-70.52612305,-70.5871582,-70.40405273,-70.37353516,-70.25146484,0,0,0,0,0
675.25,-70.52612305,-70.52612305,-70.37353516,-70.37353516,-70.25146484,0,0,0,0,0
675.3,-70.52612305,-70.55664063,-70.37353516,-70.3125,-70.28198242,0,0,0,0,0
675.35,-70.52612305,-70.55664063,-70.40405273,-70.3125,-70.22094727,0,0,0,0,0
675.4,-70.52612305,-70.52612305,-70.40405273,-70.37353516,-70.25146484,0,0,0,0,0
675.45,-70.52612305,-70.55664063,-70.40405273,-70.34301758,-70.25146484,0,0,0,0,0
675.5,-70.52612305,-70.5871582,-70.37353516,-70.34301758,-70.25146484,0,0,0,0,0
675.55,-70.46508789,-70.49560547,-70.37353516,-70.34301758,-70.28198242,0,0,0,0,0
675.6,-70.49560547,-70.55664063,-70.40405273,-70.37353516,-70.25146484,0,0,0,0,0
675.65,-70.55664063,-70.52612305,-70.40405273,-70.37353516,-70.28198242,0,0,0,0,0
675.7,-70.5871582,-70.52612305,-70.43457031,-70.34301758,-70.25146484,0,0,0,0,0
675.75,-70.52612305,-70.55664063,-70.40405273,-70.34301758,-70.22094727,0,0,0,0,0
675.8,-70.49560547,-70.52612305,-70.37353516,-70.37353516,-70.28198242,0,0,0,0,0
675.85,-70.49560547,-70.49560547,-70.40405273,-70.3125,-70.25146484,0,0,0,0,0
675.9,-70.55664063,-70.52612305,-70.40405273,-70.3125,-70.28198242,0,0,0,0,0
675.95,-70.55664063,-70.49560547,-70.40405273,-70.3125,-70.28198242,0,0,0,0,0
676,-70.52612305,-70.52612305,-70.40405273,-70.34301758,-70.3125,0,0,0,0,0
676.05,-70.52612305,-70.52612305,-70.37353516,-70.3125,-70.22094727,0,0,0,0,0
676.1,-70.52612305,-70.49560547,-70.37353516,-70.3125,-70.25146484,0,0,0,0,0
676.15,-70.55664063,-70.52612305,-70.40405273,-70.34301758,-70.25146484,0,0,0,0,0
676.2,-70.52612305,-70.52612305,-70.40405273,-70.34301758,-70.25146484,0,0,0,0,0
676.25,-70.55664063,-70.49560547,-70.34301758,-70.3125,-70.22094727,0,0,0,0,0
676.3,-70.49560547,-70.52612305,-70.37353516,-70.37353516,-70.25146484,0,0,0,0,0
676.35,-70.49560547,-70.55664063,-70.40405273,-70.37353516,-70.28198242,0,0,0,0,0
676.4,-70.52612305,-70.52612305,-70.40405273,-70.37353516,-70.28198242,0,0,0,0,0
676.45,-70.52612305,-70.49560547,-70.34301758,-70.3125,-70.28198242,0,0,0,0,0
676.5,-70.52612305,-70.49560547,-70.34301758,-70.34301758,-70.25146484,0,0,0,0,0
676.55,-70.55664063,-70.52612305,-70.37353516,-70.3125,-70.25146484,0,0,0,0,0
676.6,-70.52612305,-70.55664063,-70.40405273,-70.3125,-70.3125,0,0,0,0,0
676.65,-70.52612305,-70.49560547,-70.40405273,-70.28198242,-70.28198242,0,0,0,0,0
676.7,-70.55664063,-70.49560547,-70.37353516,-70.3125,-70.3125,0,0,0,0,0
676.75,-70.52612305,-70.49560547,-70.40405273,-70.3125,-70.25146484,0,0,0,0,0
676.8,-70.55664063,-70.49560547,-70.37353516,-70.3125,-70.28198242,0,0,0,0,0
676.85,-70.52612305,-70.49560547,-70.43457031,-70.37353516,-70.28198242,0,0,0,0,0
676.9,-70.49560547,-70.49560547,-70.40405273,-70.34301758,-70.28198242,0,0,0,0,0
676.95,-70.49560547,-70.49560547,-70.43457031,-70.37353516,-70.3125,0,0,0,0,0
677,-70.52612305,-70.49560547,-70.40405273,-70.3125,-70.28198242,0,0,0,0,0
677.05,-70.49560547,-70.49560547,-70.40405273,-70.3125,-70.25146484,0,0,0,0,0
677.1,-70.46508789,-70.49560547,-70.37353516,-70.37353516,-70.3125,0,0,0,0,0
677.15,-70.52612305,-70.49560547,-70.37353516,-70.28198242,-70.34301758,0,0,0,0,0
677.2,-70.49560547,-70.49560547,-70.37353516,-70.3125,-70.3125,0,0,0,0,0
677.25,-70.49560547,-70.49560547,-70.34301758,-70.28198242,-70.34301758,0,0,0,0,0
677.3,-70.49560547,-70.46508789,-70.37353516,-70.3125,-70.34301758,0,0,0,0,0
677.35,-70.49560547,-70.46508789,-70.37353516,-70.34301758,-70.34301758,0,0,0,0,0
677.4,-70.49560547,-70.49560547,-70.37353516,-70.3125,-70.34301758,0,0,0,0,0
677.45,-70.52612305,-70.49560547,-70.37353516,-70.28198242,-70.34301758,0,0,0,0,0
677.5,-70.46508789,-70.49560547,-70.40405273,-70.3125,-70.34301758,0,0,0,0,0
677.55,-70.46508789,-70.49560547,-70.37353516,-70.28198242,-70.34301758,0,0,0,0,0
677.6,-70.46508789,-70.49560547,-70.34301758,-70.3125,-70.37353516,0,0,0,0,0
677.65,-70.46508789,-70.49560547,-70.37353516,-70.34301758,-70.3125,0,0,0,0,0
677.7,-70.46508789,-70.49560547,-70.34301758,-70.34301758,-70.3125,0,0,0,0,0
677.75,-70.46508789,-70.49560547,-70.37353516,-70.3125,-70.34301758,0,0,0,0,0
677.8,-70.49560547,-70.49560547,-70.37353516,-70.37353516,-70.34301758,0,0,0,0,0
677.85,-70.46508789,-70.49560547,-70.34301758,-70.28198242,-70.34301758,0,0,0,0,0
677.9,-70.49560547,-70.49560547,-70.37353516,-70.28198242,-70.3125,0,0,0,0,0
677.95,-70.46508789,-70.46508789,-70.37353516,-70.34301758,-70.37353516,0,0,0,0,0
678,-70.49560547,-70.46508789,-70.40405273,-70.37353516,-70.34301758,0,0,0,0,0
678.05,-70.49560547,-70.49560547,-70.40405273,-70.37353516,-70.34301758,0,0,0,0,0
678.1,-70.49560547,-70.49560547,-70.34301758,-70.34301758,-70.37353516,0,0,0,0,0
678.15,-70.46508789,-70.49560547,-70.37353516,-70.37353516,-70.3125,0,0,0,0,0
678.2,-70.46508789,-70.49560547,-70.40405273,-70.34301758,-70.34301758,0,0,0,0,0
678.25,-70.43457031,-70.49560547,-70.3125,-70.37353516,-70.34301758,0,0,0,0,0
678.3,-70.46508789,-70.52612305,-70.3125,-70.37353516,-70.37353516,0,0,0,0,0
678.35,-70.49560547,-70.49560547,-70.34301758,-70.37353516,-70.34301758,0,0,0,0,0
678.4,-70.49560547,-70.49560547,-70.28198242,-70.37353516,-70.37353516,0,0,0,0,0
678.45,-70.43457031,-70.49560547,-70.3125,-70.34301758,-70.34301758,0,0,0,0,0
678.5,-70.46508789,-70.43457031,-70.34301758,-70.34301758,-70.37353516,0,0,0,0,0
678.55,-70.46508789,-70.46508789,-70.37353516,-70.28198242,-70.3125,0,0,0,0,0
678.6,-70.52612305,-70.49560547,-70.34301758,-70.34301758,-70.34301758,0,0,0,0,0
678.65,-70.46508789,-70.46508789,-70.3125,-70.34301758,-70.37353516,0,0,0,0,0
678.7,-70.46508789,-70.49560547,-70.37353516,-70.3125,-70.34301758,0,0,0,0,0
678.75,-70.49560547,-70.52612305,-70.3125,-70.28198242,-70.34301758,0,0,0,0,0
678.8,-70.46508789,-70.49560547,-70.3125,-70.3125,-70.3125,0,0,0,0,0
678.85,-70.49560547,-70.46508789,-70.34301758,-70.3125,-70.34301758,0,0,0,0,0
678.9,-70.46508789,-70.46508789,-70.37353516,-70.34301758,-70.3125,0,0,0,0,0
678.95,-70.46508789,-70.46508789,-70.37353516,-70.3125,-70.34301758,0,0,0,0,0
679,-70.46508789,-70.43457031,-70.34301758,-70.34301758,-70.34301758,0,0,0,0,0
679.05,-70.43457031,-70.49560547,-70.40405273,-70.34301758,-70.37353516,0,0,0,0,0
679.1,-70.43457031,-70.46508789,-70.34301758,-70.28198242,-70.37353516,0,0,0,0,0
679.15,-70.46508789,-70.46508789,-70.34301758,-70.3125,-70.40405273,0,0,0,0,0
679.2,-70.43457031,-70.49560547,-70.34301758,-70.34301758,-70.37353516,0,0,0,0,0
679.25,-70.43457031,-70.46508789,-70.34301758,-70.3125,-70.34301758,0,0,0,0,0
679.3,-70.46508789,-70.43457031,-70.3125,-70.28198242,-70.37353516,0,0,0,0,0
679.35,-70.43457031,-70.43457031,-70.3125,-70.3125,-70.34301758,0,0,0,0,0
679.4,-70.46508789,-70.46508789,-70.34301758,-70.34301758,-70.37353516,0,0,0,0,0
679.45,-70.46508789,-70.46508789,-70.34301758,-70.3125,-70.37353516,0,0,0,0,0
679.5,-70.46508789,-70.46508789,-70.34301758,-70.3125,-70.34301758,0,0,0,0,0
679.55,-70.43457031,-70.46508789,-70.34301758,-70.34301758,-70.3125,0,0,0,0,0
679.6,-70.43457031,-70.43457031,-70.34301758,-70.37353516,-70.37353516,0,0,0,0,0
679.65,-70.46508789,-70.40405273,-70.37353516,-70.34301758,-70.34301758,0,0,0,0,0
679.7,-70.43457031,-70.43457031,-70.37353516,-70.40405273,-70.34301758,0,0,0,0,0
679.75,-70.43457031,-70.46508789,-70.37353516,-70.40405273,-70.34301758,0,0,0,0,0
679.8,-70.46508789,-70.43457031,-70.37353516,-70.40405273,-70.37353516,0,0,0,0,0
679.85,-70.46508789,-70.43457031,-70.37353516,-70.3125,-70.37353516,0,0,0,0,0
679.9,-70.43457031,-70.46508789,-70.3125,-70.3125,-70.34301758,0,0,0,0,0
679.95,-70.43457031,-70.46508789,-70.37353516,-70.37353516,-70.34301758,0,0,0,0,0
680,-70.49560547,-70.43457031,-70.3125,-70.34301758,-70.34301758,0,0,0,0,0
680.05,-70.43457031,-70.43457031,-70.3125,-70.3125,-70.34301758,0,0,0,0,0
680.1,-70.43457031,-70.46508789,-70.34301758,-70.3125,-70.3125,0,0,0,0,0
680.15,-70.46508789,-70.46508789,-70.37353516,-70.34301758,-70.3125,0,0,0,0,0
680.2,-70.46508789,-70.40405273,-70.3125,-70.3125,-70.37353516,0,0,0,0,0
680.25,-70.46508789,-70.43457031,-70.3125,-70.3125,-70.34301758,0,0,0,0,0
680.3,-70.43457031,-70.46508789,-70.3125,-70.34301758,-70.3125,0,0,0,0,0
680.35,-70.43457031,-70.43457031,-70.40405273,-70.37353516,-70.37353516,0,0,0,0,0
680.4,-70.46508789,-70.46508789,-70.34301758,-70.3125,-70.37353516,0,0,0,0,0
680.45,-70.43457031,-70.52612305,-70.34301758,-70.3125,-70.3125,0,0,0,0,0
680.5,-70.49560547,-70.49560547,-70.34301758,-70.34301758,-70.3125,0,0,0,0,0
680.55,-70.46508789,-70.46508789,-70.37353516,-70.34301758,-70.3125,0,0,0,0,0
680.6,-70.43457031,-70.46508789,-70.3125,-70.37353516,-70.34301758,0,0,0,0,0
680.65,-70.43457031,-70.49560547,-70.3125,-70.37353516,-70.3125,0,0,0,0,0
680.7,-70.43457031,-70.43457031,-70.3125,-70.37353516,-70.3125,0,0,0,0,0
680.75,-70.46508789,-70.43457031,-70.37353516,-70.40405273,-70.3125,0,0,0,0,0
680.8,-70.43457031,-70.43457031,-70.3125,-70.43457031,-70.3125,0,0,0,0,0
680.85,-70.43457031,-70.43457031,-70.34301758,-70.37353516,-70.3125,0,0,0,0,0
680.9,-70.43457031,-70.43457031,-70.3125,-70.34301758,-70.3125,0,0,0,0,0
680.95,-70.40405273,-70.46508789,-70.34301758,-70.37353516,-70.3125,0,0,0,0,0
681,-70.40405273,-70.46508789,-70.3125,-70.37353516,-70.3125,0,0,0,0,0
681.05,-70.43457031,-70.46508789,-70.28198242,-70.34301758,-70.37353516,0,0,0,0,0
681.1,-70.46508789,-70.43457031,-70.34301758,-70.34301758,-70.3125,0,0,0,0,0
681.15,-70.40405273,-70.43457031,-70.34301758,-70.37353516,-70.34301758,0,0,0,0,0
681.2,-70.43457031,-70.46508789,-70.3125,-70.40405273,-70.34301758,0,0,0,0,0
681.25,-70.40405273,-70.46508789,-70.28198242,-70.40405273,-70.34301758,0,0,0,0,0
681.3,-70.43457031,-70.43457031,-70.3125,-70.43457031,-70.40405273,0,0,0,0,0
681.35,-70.43457031,-70.37353516,-70.34301758,-70.37353516,-70.34301758,0,0,0,0,0
681.4,-70.43457031,-70.43457031,-70.25146484,-70.40405273,-70.34301758,0,0,0,0,0
681.45,-70.46508789,-70.46508789,-70.28198242,-70.40405273,-70.28198242,0,0,0,0,0
681.5,-70.46508789,-70.43457031,-70.28198242,-70.37353516,-70.34301758,0,0,0,0,0
681.55,-70.40405273,-70.43457031,-70.3125,-70.37353516,-70.34301758,0,0,0,0,0
681.6,-70.43457031,-70.43457031,-70.3125,-70.37353516,-70.37353516,0,0,0,0,0
681.65,-70.46508789,-70.43457031,-70.3125,-70.40405273,-70.34301758,0,0,0,0,0
681.7,-70.43457031,-70.43457031,-70.34301758,-70.34301758,-70.37353516,0,0,0,0,0
681.75,-70.37353516,-70.43457031,-70.3125,-70.37353516,-70.46508789,0,0,0,0,0
681.8,-70.37353516,-70.46508789,-70.3125,-70.37353516,-70.37353516,0,0,0,0,0
681.85,-70.43457031,-70.40405273,-70.28198242,-70.34301758,-70.34301758,0,0,0,0,0
681.9,-70.43457031,-70.40405273,-70.28198242,-70.37353516,-70.34301758,0,0,0,0,0
681.95,-70.43457031,-70.37353516,-70.28198242,-70.34301758,-70.37353516,0,0,0,0,0
682,-70.43457031,-70.40405273,-70.34301758,-70.34301758,-70.40405273,0,0,0,0,0
682.05,-70.46508789,-70.43457031,-70.28198242,-70.34301758,-70.37353516,0,0,0,0,0
682.1,-70.37353516,-70.37353516,-70.3125,-70.37353516,-70.37353516,0,0,0,0,0
682.15,-70.40405273,-70.40405273,-70.3125,-70.40405273,-70.34301758,0,0,0,0,0
682.2,-70.43457031,-70.40405273,-70.28198242,-70.3125,-70.37353516,0,0,0,0,0
682.25,-70.43457031,-70.37353516,-70.3125,-70.34301758,-70.37353516,0,0,0,0,0
682.3,-70.43457031,-70.40405273,-70.28198242,-70.37353516,-70.43457031,0,0,0,0,0
682.35,-70.40405273,-70.40405273,-70.3125,-70.37353516,-70.37353516,0,0,0,0,0
682.4,-70.40405273,-70.37353516,-70.3125,-70.37353516,-70.37353516,0,0,0,0,0
682.45,-70.43457031,-70.43457031,-70.28198242,-70.37353516,-70.40405273,0,0,0,0,0
682.5,-70.43457031,-70.37353516,-70.28198242,-70.34301758,-70.37353516,0,0,0,0,0
682.55,-70.34301758,-70.3125,-70.28198242,-70.37353516,-70.40405273,0,0,0,0,0
682.6,-70.40405273,-70.37353516,-70.25146484,-70.34301758,-70.37353516,0,0,0,0,0
682.65,-70.37353516,-70.43457031,-70.25146484,-70.40405273,-70.37353516,0,0,0,0,0
682.7,-70.43457031,-70.40405273,-70.28198242,-70.40405273,-70.37353516,0,0,0,0,0
682.75,-70.40405273,-70.34301758,-70.34301758,-70.34301758,-70.37353516,0,0,0,0,0
682.8,-70.40405273,-70.37353516,-70.28198242,-70.34301758,-70.37353516,0,0,0,0,0
682.85,-70.37353516,-70.3125,-70.28198242,-70.37353516,-70.43457031,0,0,0,0,0
682.9,-70.40405273,-70.37353516,-70.22094727,-70.40405273,-70.43457031,0,0,0,0,0
682.95,-70.40405273,-70.37353516,-70.25146484,-70.40405273,-70.40405273,0,0,0,0,0
683,-70.34301758,-70.37353516,-70.28198242,-70.37353516,-70.40405273,0,0,0,0,0
683.05,-70.37353516,-70.37353516,-70.34301758,-70.43457031,-70.37353516,0,0,0,0,0
683.1,-70.43457031,-70.37353516,-70.25146484,-70.40405273,-70.37353516,0,0,0,0,0
683.15,-70.40405273,-70.40405273,-70.28198242,-70.43457031,-70.37353516,0,0,0,0,0
683.2,-70.40405273,-70.37353516,-70.28198242,-70.43457031,-70.37353516,0,0,0,0,0
683.25,-70.37353516,-70.3125,-70.3125,-70.43457031,-70.37353516,0,0,0,0,0
683.3,-70.37353516,-70.34301758,-70.34301758,-70.40405273,-70.34301758,0,0,0,0,0
683.35,-70.37353516,-70.34301758,-70.28198242,-70.40405273,-70.37353516,0,0,0,0,0
683.4,-70.40405273,-70.40405273,-70.28198242,-70.40405273,-70.37353516,0,0,0,0,0
683.45,-70.34301758,-70.34301758,-70.28198242,-70.40405273,-70.37353516,0,0,0,0,0
683.5,-70.34301758,-70.37353516,-70.3125,-70.43457031,-70.37353516,0,0,0,0,0
683.55,-70.37353516,-70.34301758,-70.3125,-70.40405273,-70.37353516,0,0,0,0,0
683.6,-70.37353516,-70.37353516,-70.28198242,-70.40405273,-70.40405273,0,0,0,0,0
683.65,-70.40405273,-70.43457031,-70.25146484,-70.37353516,-70.40405273,0,0,0,0,0
683.7,-70.34301758,-70.37353516,-70.28198242,-70.40405273,-70.40405273,0,0,0,0,0
683.75,-70.37353516,-70.40405273,-70.3125,-70.40405273,-70.43457031,0,0,0,0,0
683.8,-70.37353516,-70.37353516,-70.28198242,-70.40405273,-70.40405273,0,0,0,0,0
683.85,-70.43457031,-70.37353516,-70.3125,-70.49560547,-70.40405273,0,0,0,0,0
683.9,-70.43457031,-70.40405273,-70.3125,-70.40405273,-70.43457031,0,0,0,0,0
683.95,-70.37353516,-70.40405273,-70.28198242,-70.40405273,-70.37353516,0,0,0,0,0
684,-70.37353516,-70.34301758,-70.28198242,-70.43457031,-70.43457031,0,0,0,0,0
684.05,-70.37353516,-70.37353516,-70.25146484,-70.43457031,-70.40405273,0,0,0,0,0
684.1,-70.40405273,-70.37353516,-70.25146484,-70.37353516,-70.37353516,0,0,0,0,0
684.15,-70.43457031,-70.40405273,-70.3125,-70.40405273,-70.40405273,0,0,0,0,0
684.2,-70.37353516,-70.40405273,-70.28198242,-70.46508789,-70.40405273,0,0,0,0,0
684.25,-70.34301758,-70.40405273,-70.25146484,-70.40405273,-70.46508789,0,0,0,0,0
684.3,-70.34301758,-70.37353516,-70.25146484,-70.43457031,-70.43457031,0,0,0,0,0
684.35,-70.34301758,-70.37353516,-70.25146484,-70.43457031,-70.46508789,0,0,0,0,0
684.4,-70.37353516,-70.40405273,-70.25146484,-70.43457031,-70.40405273,0,0,0,0,0
684.45,-70.40405273,-70.40405273,-70.25146484,-70.46508789,-70.43457031,0,0,0,0,0
684.5,-70.34301758,-70.43457031,-70.25146484,-70.40405273,-70.43457031,0,0,0,0,0
684.55,-70.3125,-70.43457031,-70.25146484,-70.40405273,-70.46508789,0,0,0,0,0
684.6,-70.3125,-70.40405273,-70.25146484,-70.37353516,-70.43457031,0,0,0,0,0
684.65,-70.34301758,-70.40405273,-70.22094727,-70.40405273,-70.43457031,0,0,0,0,0
684.7,-70.34301758,-70.40405273,-70.22094727,-70.40405273,-70.43457031,0,0,0,0,0
684.75,-70.37353516,-70.37353516,-70.28198242,-70.37353516,-70.43457031,0,0,0,0,0
684.8,-70.3125,-70.43457031,-70.25146484,-70.40405273,-70.46508789,0,0,0,0,0
684.85,-70.37353516,-70.43457031,-70.3125,-70.40405273,-70.46508789,0,0,0,0,0
684.9,-70.34301758,-70.43457031,-70.25146484,-70.43457031,-70.49560547,0,0,0,0,0
684.95,-70.34301758,-70.37353516,-70.28198242,-70.40405273,-70.46508789,0,0,0,0,0
685,-70.34301758,-70.40405273,-70.28198242,-70.43457031,-70.46508789,0,0,0,0,0
685.05,-70.40405273,-70.40405273,-70.28198242,-70.37353516,-70.49560547,0,0,0,0,0
685.1,-70.34301758,-70.43457031,-70.28198242,-70.40405273,-70.46508789,0,0,0,0,0
685.15,-70.37353516,-70.40405273,-70.3125,-70.40405273,-70.46508789,0,0,0,0,0
685.2,-70.40405273,-70.37353516,-70.34301758,-70.37353516,-70.43457031,0,0,0,0,0
685.25,-70.40405273,-70.34301758,-70.28198242,-70.43457031,-70.43457031,0,0,0,0,0
685.3,-70.40405273,-70.40405273,-70.3125,-70.40405273,-70.46508789,0,0,0,0,0
685.35,-70.37353516,-70.37353516,-70.28198242,-70.43457031,-70.43457031,0,0,0,0,0
685.4,-70.37353516,-70.37353516,-70.3125,-70.37353516,-70.43457031,0,0,0,0,0
685.45,-70.37353516,-70.37353516,-70.3125,-70.40405273,-70.46508789,0,0,0,0,0
685.5,-70.37353516,-70.37353516,-70.28198242,-70.46508789,-70.46508789,0,0,0,0,0
685.55,-70.37353516,-70.40405273,-70.3125,-70.43457031,-70.40405273,0,0,0,0,0
685.6,-70.37353516,-70.34301758,-70.22094727,-70.43457031,-70.46508789,0,0,0,0,0
685.65,-70.37353516,-70.37353516,-70.3125,-70.40405273,-70.46508789,0,0,0,0,0
685.7,-70.37353516,-70.34301758,-70.28198242,-70.43457031,-70.46508789,0,0,0,0,0
685.75,-70.37353516,-70.37353516,-70.3125,-70.43457031,-70.46508789,0,0,0,0,0
685.8,-70.34301758,-70.34301758,-70.28198242,-70.40405273,-70.46508789,0,0,0,0,0
685.85,-70.37353516,-70.37353516,-70.25146484,-70.43457031,-70.43457031,0,0,0,0,0
685.9,-70.3125,-70.34301758,-70.28198242,-70.43457031,-70.43457031,0,0,0,0,0
685.95,-70.34301758,-70.37353516,-70.25146484,-70.37353516,-70.43457031,0,0,0,0,0
686,-70.3125,-70.37353516,-70.25146484,-70.40405273,-70.43457031,0,0,0,0,0
686.05,-70.34301758,-70.37353516,-70.22094727,-70.43457031,-70.49560547,0,0,0,0,0
686.1,-70.3125,-70.37353516,-70.25146484,-70.40405273,-70.49560547,0,0,0,0,0
686.15,-70.3125,-70.37353516,-70.28198242,-70.43457031,-70.49560547,0,0,0,0,0
686.2,-70.3125,-70.37353516,-70.22094727,-70.46508789,-70.49560547,0,0,0,0,0
686.25,-70.34301758,-70.37353516,-70.25146484,-70.43457031,-70.46508789,0,0,0,0,0
686.3,-70.34301758,-70.37353516,-70.25146484,-70.43457031,-70.49560547,0,0,0,0,0
686.35,-70.3125,-70.37353516,-70.25146484,-70.43457031,-70.46508789,0,0,0,0,0
686.4,-70.34301758,-70.37353516,-70.25146484,-70.40405273,-70.46508789,0,0,0,0,0
686.45,-70.3125,-70.34301758,-70.22094727,-70.43457031,-70.49560547,0,0,0,0,0
686.5,-70.34301758,-70.34301758,-70.25146484,-70.46508789,-70.46508789,0,0,0,0,0
686.55,-70.3125,-70.37353516,-70.25146484,-70.43457031,-70.46508789,0,0,0,0,0
686.6,-70.3125,-70.3125,-70.25146484,-70.37353516,-70.46508789,0,0,0,0,0
686.65,-70.3125,-70.37353516,-70.22094727,-70.46508789,-70.46508789,0,0,0,0,0
686.7,-70.28198242,-70.37353516,-70.28198242,-70.43457031,-70.46508789,0,0,0,0,0
686.75,-70.3125,-70.37353516,-70.25146484,-70.43457031,-70.46508789,0,0,0,0,0
686.8,-70.28198242,-70.37353516,-70.25146484,-70.40405273,-70.49560547,0,0,0,0,0
686.85,-70.3125,-70.40405273,-70.25146484,-70.43457031,-70.43457031,0,0,0,0,0
686.9,-70.28198242,-70.34301758,-70.28198242,-70.46508789,-70.43457031,0,0,0,0,0
686.95,-70.3125,-70.37353516,-70.25146484,-70.43457031,-70.46508789,0,0,0,0,0
687,-70.3125,-70.40405273,-70.28198242,-70.46508789,-70.49560547,0,0,0,0,0
687.05,-70.34301758,-70.34301758,-70.3125,-70.46508789,-70.43457031,0,0,0,0,0
687.1,-70.3125,-70.37353516,-70.28198242,-70.43457031,-70.37353516,0,0,0,0,0
687.15,-70.28198242,-70.34301758,-70.25146484,-70.40405273,-70.46508789,0,0,0,0,0
687.2,-70.3125,-70.37353516,-70.28198242,-70.43457031,-70.46508789,0,0,0,0,0
687.25,-70.28198242,-70.3125,-70.3125,-70.46508789,-70.49560547,0,0,0,0,0
687.3,-70.28198242,-70.37353516,-70.25146484,-70.43457031,-70.43457031,0,0,0,0,0
687.35,-70.28198242,-70.34301758,-70.25146484,-70.46508789,-70.46508789,0,0,0,0,0
687.4,-70.3125,-70.34301758,-70.3125,-70.49560547,-70.43457031,0,0,0,0,0
687.45,-70.28198242,-70.37353516,-70.25146484,-70.49560547,-70.46508789,0,0,0,0,0
687.5,-70.25146484,-70.3125,-70.25146484,-70.46508789,-70.46508789,0,0,0,0,0
687.55,-70.3125,-70.3125,-70.25146484,-70.49560547,-70.46508789,0,0,0,0,0
687.6,-70.28198242,-70.3125,-70.3125,-70.49560547,-70.43457031,0,0,0,0,0
687.65,-70.28198242,-70.3125,-70.25146484,-70.46508789,-70.46508789,0,0,0,0,0
687.7,-70.28198242,-70.3125,-70.25146484,-70.43457031,-70.46508789,0,0,0,0,0
687.75,-70.25146484,-70.34301758,-70.28198242,-70.49560547,-70.46508789,0,0,0,0,0
687.8,-70.28198242,-70.37353516,-70.19042969,-70.49560547,-70.43457031,0,0,0,0,0
687.85,-70.25146484,-70.34301758,-70.22094727,-70.46508789,-70.40405273,0,0,0,0,0
687.9,-70.28198242,-70.34301758,-70.25146484,-70.49560547,-70.46508789,0,0,0,0,0
687.95,-70.22094727,-70.34301758,-70.25146484,-70.46508789,-70.46508789,0,0,0,0,0
688,-70.25146484,-70.37353516,-70.25146484,-70.49560547,-70.43457031,0,0,0,0,0
688.05,-70.3125,-70.34301758,-70.22094727,-70.46508789,-70.43457031,0,0,0,0,0
688.1,-70.3125,-70.37353516,-70.28198242,-70.46508789,-70.46508789,0,0,0,0,0
688.15,-70.28198242,-70.34301758,-70.28198242,-70.46508789,-70.46508789,0,0,0,0,0
688.2,-70.34301758,-70.34301758,-70.25146484,-70.46508789,-70.43457031,0,0,0,0,0
688.25,-70.34301758,-70.3125,-70.25146484,-70.43457031,-70.43457031,0,0,0,0,0
688.3,-70.28198242,-70.34301758,-70.28198242,-70.46508789,-70.43457031,0,0,0,0,0
688.35,-70.28198242,-70.34301758,-70.25146484,-70.49560547,-70.46508789,0,0,0,0,0
688.4,-70.3125,-70.34301758,-70.22094727,-70.49560547,-70.49560547,0,0,0,0,0
688.45,-70.3125,-70.3125,-70.22094727,-70.46508789,-70.46508789,0,0,0,0,0
688.5,-70.25146484,-70.34301758,-70.3125,-70.46508789,-70.49560547,0,0,0,0,0
688.55,-70.28198242,-70.3125,-70.22094727,-70.46508789,-70.49560547,0,0,0,0,0
688.6,-70.37353516,-70.28198242,-70.25146484,-70.46508789,-70.46508789,0,0,0,0,0
688.65,-70.3125,-70.3125,-70.25146484,-70.43457031,-70.46508789,0,0,0,0,0
688.7,-70.3125,-70.34301758,-70.22094727,-70.46508789,-70.49560547,0,0,0,0,0
688.75,-70.37353516,-70.3125,-70.19042969,-70.46508789,-70.49560547,0,0,0,0,0
688.8,-70.28198242,-70.3125,-70.22094727,-70.46508789,-70.46508789,0,0,0,0,0
688.85,-70.28198242,-70.3125,-70.28198242,-70.43457031,-70.46508789,0,0,0,0,0
688.9,-70.28198242,-70.28198242,-70.28198242,-70.43457031,-70.43457031,0,0,0,0,0
688.95,-70.25146484,-70.3125,-70.25146484,-70.46508789,-70.52612305,0,0,0,0,0
689,-70.28198242,-70.34301758,-70.25146484,-70.43457031,-70.49560547,0,0,0,0,0
689.05,-70.25146484,-70.3125,-70.25146484,-70.43457031,-70.49560547,0,0,0,0,0
