5,-69.76318359,-69.79370117,-69.3359375,-69.73266602,-70.25146484,-69.39697266,-69.76318359,-69.76318359,-69.88525391,-69.82421875,-69.91577148,-70.37353516,-70.12939453,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188
5.1,-69.76318359,-69.85473633,-69.36645508,-69.70214844,-70.28198242,-69.39697266,-69.82421875,-69.76318359,-69.88525391,-69.82421875,-69.91577148,-70.37353516,-70.09887695,7.32421875,6.713867188,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.103515625
5.2,-69.76318359,-69.82421875,-69.39697266,-69.76318359,-70.22094727,-69.36645508,-69.79370117,-69.76318359,-69.94628906,-69.79370117,-69.91577148,-70.37353516,-70.12939453,6.713867188,6.713867188,6.103515625,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188
5.3,-69.70214844,-69.82421875,-69.3359375,-69.73266602,-70.28198242,-69.42749023,-69.76318359,-69.73266602,-69.94628906,-69.85473633,-69.88525391,-70.40405273,-70.12939453,6.713867188,7.32421875,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,7.32421875,6.713867188,6.713867188
5.4,-69.76318359,-69.79370117,-69.36645508,-69.76318359,-70.25146484,-69.39697266,-69.79370117,-69.79370117,-69.91577148,-69.82421875,-69.94628906,-70.37353516,-70.12939453,6.713867188,6.713867188,7.32421875,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188
5.5,-69.76318359,-69.79370117,-69.36645508,-69.70214844,-70.28198242,-69.39697266,-69.79370117,-69.73266602,-69.91577148,-69.79370117,-69.91577148,-70.40405273,-70.15991211,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188,7.32421875,6.713867188,7.32421875,6.713867188,6.713867188
5.6,-69.73266602,-69.82421875,-69.3359375,-69.76318359,-70.22094727,-69.39697266,-69.79370117,-69.79370117,-69.91577148,-69.79370117,-69.94628906,-70.40405273,-70.15991211,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,7.32421875,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875
5.7,-69.73266602,-69.79370117,-69.36645508,-69.70214844,-70.25146484,-69.39697266,-69.76318359,-69.79370117,-69.94628906,-69.79370117,-69.91577148,-70.37353516,-70.15991211,6.713867188,6.713867188,6.103515625,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,7.32421875,7.32421875,6.713867188
5.8,-69.73266602,-69.82421875,-69.3359375,-69.73266602,-70.25146484,-69.39697266,-69.79370117,-69.79370117,-69.94628906,-69.85473633,-69.94628906,-70.40405273,-70.12939453,7.32421875,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625,7.32421875,6.713867188,6.713867188
5.9,-69.70214844,-69.79370117,-69.3359375,-69.70214844,-70.22094727,-69.39697266,-69.76318359,-69.79370117,-69.94628906,-69.82421875,-69.91577148,-70.40405273,-70.09887695,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188,6.103515625,6.713867188,6.713867188,6.103515625,7.32421875,7.32421875,6.713867188,7.32421875
6,-69.70214844,-69.79370117,-69.3359375,-69.73266602,-70.22094727,-69.42749023,-69.79370117,-69.85473633,-69.91577148,-69.85473633,-69.94628906,-70.40405273,-70.12939453,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,6.103515625,7.32421875,6.103515625,7.32421875,6.713867188,6.713867188,6.713867188,6.103515625
6.1,-69.73266602,-69.79370117,-69.36645508,-69.70214844,-70.22094727,-69.39697266,-69.79370117,-69.76318359,-69.91577148,-69.85473633,-69.94628906,-70.37353516,-70.09887695,7.32421875,6.713867188,6.713867188,7.32421875,6.713867188,6.103515625,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188
6.2,-69.67163086,-69.76318359,-69.39697266,-69.73266602,-70.25146484,-69.39697266,-69.76318359,-69.82421875,-69.94628906,-69.85473633,-69.97680664,-70.40405273,-70.12939453,7.32421875,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.103515625,6.713867188,6.713867188
6.3,-69.70214844,-69.79370117,-69.39697266,-69.73266602,-70.25146484,-69.39697266,-69.82421875,-69.79370117,-69.91577148,-69.79370117,-69.91577148,-70.37353516,-70.12939453,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.713867188
6.4,-69.70214844,-69.79370117,-69.36645508,-69.73266602,-70.22094727,-69.39697266,-69.79370117,-69.79370117,-69.94628906,-69.85473633,-69.94628906,-70.37353516,-70.09887695,6.713867188,7.32421875,7.32421875,6.103515625,6.713867188,7.32421875,6.713867188,6.713867188,6.103515625,7.32421875,6.713867188,6.713867188,6.713867188
6.5,-69.70214844,-69.79370117,-69.36645508,-69.73266602,-70.22094727,-69.42749023,-69.76318359,-69.85473633,-69.94628906,-69.85473633,-69.97680664,-70.37353516,-70.09887695,6.713867188,7.32421875,6.713867188,7.32421875,6.713867188,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.934570313,6.713867188
6.6,-69.73266602,-69.82421875,-69.39697266,-69.76318359,-70.22094727,-69.39697266,-69.79370117,-69.88525391,-69.94628906,-69.82421875,-69.94628906,-70.37353516,-70.09887695,6.713867188,6.713867188,6.103515625,6.713867188,7.32421875,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,7.32421875,7.32421875
6.7,-69.70214844,-69.79370117,-69.39697266,-69.73266602,-70.22094727,-69.36645508,-69.79370117,-69.79370117,-70.00732422,-69.85473633,-69.91577148,-70.40405273,-70.19042969,6.713867188,6.713867188,7.32421875,6.103515625,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,7.32421875,6.103515625
6.8,-69.70214844,-69.79370117,-69.45800781,-69.73266602,-70.22094727,-69.39697266,-69.76318359,-69.82421875,-69.97680664,-69.82421875,-69.97680664,-70.40405273,-70.12939453,7.32421875,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,5.493164063,6.713867188,6.713867188,7.32421875,6.713867188,6.713867188,7.32421875
6.9,-69.73266602,-69.79370117,-69.39697266,-69.73266602,-70.22094727,-69.39697266,-69.76318359,-69.82421875,-69.91577148,-69.82421875,-69.94628906,-70.37353516,-70.09887695,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,6.713867188,7.32421875,6.103515625
